00,00
01,01
02,02
03,03
37,04
2d,05
2e,06
2f,07
16,08
05,09
25,0a
0b,0b
0c,0c
0d,0d
3f,0e
3f,0f
10,10
11,11
12,12
13,13
3c,14
3d,15
32,16
26,17
18,18
19,19
1c,1a
27,1b
07,1c
1d,1d
1e,1e
1f,1f
40,20
5a,21
7f,22
7b,23
5b,24
6c,25
50,26
7d,27
4d,28
5d,29
5c,2a
4e,2b
6b,2c
60,2d
4b,2e
61,2f
f0,30
f1,31
f2,32
f3,33
f4,34
f5,35
f6,36
f7,37
f8,38
f9,39
7a,3a
5e,3b
4c,3c
7e,3d
6e,3e
6f,3f
7c,40
c1,41
c2,42
c3,43
c4,44
c5,45
c6,46
c7,47
c8,48
c9,49
d1,4a
d2,4b
d3,4c
d4,4d
d5,4e
d6,4f
d7,50
d8,51
d9,52
e2,53
e3,54
e4,55
e5,56
e6,57
e7,58
e8,59
e9,5a
70,5b
e0,5c
80,5d
b0,5e
6d,5f
79,60
81,61
82,62
83,63
84,64
85,65
86,66
87,67
88,68
89,69
91,6a
92,6b
93,6c
94,6d
95,6e
96,6f
97,70
98,71
99,72
a2,73
a3,74
a4,75
a5,76
a6,77
a7,78
a8,79
a9,7a
c0,7b
4f,7c
d0,7d
a1,7e
3f,7f
4a,80
5f,81
b2,82
a0,83
6a,84
3f,85
3f,86
3f,87
3f,88
3f,89
3f,8a
3f,8b
3f,8c
3f,8d
3f,8e
3f,ff
d541,8fa1
d542,8fa2
d543,8fa3
d544,8fa4
d545,8fa5
d546,8fa6
d547,8fa7
d548,8fa8
d549,8fa9
d54a,8faa
d54b,8fab
d54c,8fac
d54d,8fad
d54e,8fae
d54f,8faf
d550,8fb0
d551,8fb1
d552,8fb2
d553,8fb3
d554,8fb4
d555,8fb5
d556,8fb6
d557,8fb7
d558,8fb8
d559,8fb9
d55a,8fba
d55b,8fbb
d55c,8fbc
d55d,8fbd
d55e,8fbe
d55f,8fbf
d560,8fc0
d561,8fc1
d562,8fc2
d563,8fc3
d564,8fc4
d565,8fc5
d566,8fc6
d567,8fc7
d568,8fc8
d569,8fc9
d56a,8fca
d56b,8fcb
d56c,8fcc
d56d,8fcd
d56e,8fce
d56f,8fcf
d570,8fd0
d571,8fd1
d572,8fd2
d573,8fd3
d574,8fd4
d575,8fd5
d576,8fd6
d577,8fd7
d578,8fd8
d579,8fd9
d57a,8fda
d57b,8fdb
d57c,8fdc
d57d,8fdd
d57e,8fde
d57f,8fdf
d581,8fe0
d582,8fe1
d583,8fe2
d584,8fe3
d585,8fe4
d586,8fe5
d587,8fe6
d588,8fe7
d589,8fe8
d58a,8fe9
d58b,8fea
d58c,8feb
d58d,8fec
d58e,8fed
d58f,8fee
d590,8fef
d591,8ff0
d592,8ff1
d593,8ff2
d594,8ff3
d595,8ff4
d596,8ff5
d597,8ff6
d598,8ff7
d599,8ff8
d59a,8ff9
d59b,8ffa
d59c,8ffb
d59d,8ffc
d59e,8ffd
d59f,8ffe
d5a0,90a1
d5a1,90a2
d5a2,90a3
d5a3,90a4
d5a4,90a5
d5a5,90a6
d5a6,90a7
d5a7,90a8
d5a8,90a9
d5a9,90aa
d5aa,90ab
d5ab,90ac
d5ac,90ad
d5ad,90ae
d5ae,90af
d5af,90b0
d5b0,90b1
d5b1,90b2
d5b2,90b3
d5b3,90b4
d5b4,90b5
d5b5,90b6
d5b6,90b7
d5b7,90b8
d5b8,90b9
d5b9,90ba
d5ba,90bb
d5bb,90bc
d5bc,90bd
d5bd,90be
d5be,90bf
d5bf,90c0
d5c0,90c1
d5c1,90c2
d5c2,90c3
d5c3,90c4
d5c4,90c5
d5c5,90c6
d5c6,90c7
d5c7,90c8
d5c8,90c9
d5c9,90ca
d5ca,90cb
d5cb,90cc
d5cc,90cd
d5cd,90ce
d5ce,90cf
d5cf,90d0
d5d0,90d1
d5d1,90d2
d5d2,90d3
d5d3,90d4
d5d4,90d5
d5d5,90d6
d5d6,90d7
d5d7,90d8
d5d8,90d9
d5d9,90da
d5da,90db
d5db,90dc
d5dc,90dd
d5dd,90de
d5de,90df
d5df,90e0
d5e0,90e1
d5e1,90e2
d5e2,90e3
d5e3,90e4
d5e4,90e5
d5e5,90e6
d5e6,90e7
d5e7,90e8
d5e8,90e9
d5e9,90ea
d5ea,90eb
d5eb,90ec
d5ec,90ed
d5ed,90ee
d5ee,90ef
d5ef,90f0
d5f0,90f1
d5f1,90f2
d5f2,90f3
d5f3,90f4
d5f4,90f5
d5f5,90f6
d5f6,90f7
d5f7,90f8
d5f8,90f9
d5f9,90fa
d5fa,90fb
d5fb,90fc
d5fc,90fd
d5fd,90fe
d641,91a1
d642,91a2
d643,91a3
d644,91a4
d645,91a5
d646,91a6
d647,91a7
d648,91a8
d649,91a9
d64a,91aa
d64b,91ab
d64c,91ac
d64d,91ad
d64e,91ae
d64f,91af
d650,91b0
d651,91b1
d652,91b2
d653,91b3
d654,91b4
d655,91b5
d656,91b6
d657,91b7
d658,91b8
d659,91b9
d65a,91ba
d65b,91bb
d65c,91bc
d65d,91bd
d65e,91be
d65f,91bf
d660,91c0
d661,91c1
d662,91c2
d663,91c3
d664,91c4
d665,91c5
d666,91c6
d667,91c7
d668,91c8
d669,91c9
d66a,91ca
d66b,91cb
d66c,91cc
d66d,91cd
d66e,91ce
d66f,91cf
d670,91d0
d671,91d1
d672,91d2
d673,91d3
d674,91d4
d675,91d5
d676,91d6
d677,91d7
d678,91d8
d679,91d9
d67a,91da
d67b,91db
d67c,91dc
d67d,91dd
d67e,91de
d67f,91df
d681,91e0
d682,91e1
d683,91e2
d684,91e3
d685,91e4
d686,91e5
d687,91e6
d688,91e7
d689,91e8
d68a,91e9
d68b,91ea
d68c,91eb
d68d,91ec
d68e,91ed
d68f,91ee
d690,91ef
d691,91f0
d692,91f1
d693,91f2
d694,91f3
d695,91f4
d696,91f5
d697,91f6
d698,91f7
d699,91f8
d69a,91f9
d69b,91fa
d69c,91fb
d69d,91fc
d69e,91fd
d69f,91fe
d6a0,92a1
d6a1,92a2
d6a2,92a3
d6a3,92a4
d6a4,92a5
d6a5,92a6
d6a6,92a7
d6a7,92a8
d6a8,92a9
d6a9,92aa
d6aa,92ab
d6ab,92ac
d6ac,92ad
d6ad,92ae
d6ae,92af
d6af,92b0
d6b0,92b1
d6b1,92b2
d6b2,92b3
d6b3,92b4
d6b4,92b5
d6b5,92b6
d6b6,92b7
d6b7,92b8
d6b8,92b9
d6b9,92ba
d6ba,92bb
d6bb,92bc
d6bc,92bd
d6bd,92be
d6be,92bf
d6bf,92c0
d6c0,92c1
d6c1,92c2
d6c2,92c3
d6c3,92c4
d6c4,92c5
d6c5,92c6
d6c6,92c7
d6c7,92c8
d6c8,92c9
d6c9,92ca
d6ca,92cb
d6cb,92cc
d6cc,92cd
d6cd,92ce
d6ce,92cf
d6cf,92d0
d6d0,92d1
d6d1,92d2
d6d2,92d3
d6d3,92d4
d6d4,92d5
d6d5,92d6
d6d6,92d7
d6d7,92d8
d6d8,92d9
d6d9,92da
d6da,92db
d6db,92dc
d6dc,92dd
d6dd,92de
d6de,92df
d6df,92e0
d6e0,92e1
d6e1,92e2
d6e2,92e3
d6e3,92e4
d6e4,92e5
d6e5,92e6
d6e6,92e7
d6e7,92e8
d6e8,92e9
d6e9,92ea
d6ea,92eb
d6eb,92ec
d6ec,92ed
d6ed,92ee
d6ee,92ef
d6ef,92f0
d6f0,92f1
d6f1,92f2
d6f2,92f3
d6f3,92f4
d6f4,92f5
d6f5,92f6
d6f6,92f7
d6f7,92f8
d6f8,92f9
d6f9,92fa
d6fa,92fb
d6fb,92fc
d6fc,92fd
d6fd,92fe
d741,93a1
d742,93a2
d743,93a3
d744,93a4
d745,93a5
d746,93a6
d747,93a7
d748,93a8
d749,93a9
d74a,93aa
d74b,93ab
d74c,93ac
d74d,93ad
d74e,93ae
d74f,93af
d750,93b0
d751,93b1
d752,93b2
d753,93b3
d754,93b4
d755,93b5
d756,93b6
d757,93b7
d758,93b8
d759,93b9
d75a,93ba
d75b,93bb
d75c,93bc
d75d,93bd
d75e,93be
d75f,93bf
d760,93c0
d761,93c1
d762,93c2
d763,93c3
d764,93c4
d765,93c5
d766,93c6
d767,93c7
d768,93c8
d769,93c9
d76a,93ca
d76b,93cb
d76c,93cc
d76d,93cd
d76e,93ce
d76f,93cf
d770,93d0
d771,93d1
d772,93d2
d773,93d3
d774,93d4
d775,93d5
d776,93d6
d777,93d7
d778,93d8
d779,93d9
d77a,93da
d77b,93db
d77c,93dc
d77d,93dd
d77e,93de
d77f,93df
d781,93e0
d782,93e1
d783,93e2
d784,93e3
d785,93e4
d786,93e5
d787,93e6
d788,93e7
d789,93e8
d78a,93e9
d78b,93ea
d78c,93eb
d78d,93ec
d78e,93ed
d78f,93ee
d790,93ef
d791,93f0
d792,93f1
d793,93f2
d794,93f3
d795,93f4
d796,93f5
d797,93f6
d798,93f7
d799,93f8
d79a,93f9
d79b,93fa
d79c,93fb
d79d,93fc
d79e,93fd
d79f,93fe
d7a0,94a1
d7a1,94a2
d7a2,94a3
d7a3,94a4
d7a4,94a5
d7a5,94a6
d7a6,94a7
d7a7,94a8
d7a8,94a9
d7a9,94aa
d7aa,94ab
d7ab,94ac
d7ac,94ad
d7ad,94ae
d7ae,94af
d7af,94b0
d7b0,94b1
d7b1,94b2
d7b2,94b3
d7b3,94b4
d7b4,94b5
d7b5,94b6
d7b6,94b7
d7b7,94b8
d7b8,94b9
d7b9,94ba
d7ba,94bb
d7bb,94bc
d7bc,94bd
d7bd,94be
d7be,94bf
d7bf,94c0
d7c0,94c1
d7c1,94c2
d7c2,94c3
d7c3,94c4
d7c4,94c5
d7c5,94c6
d7c6,94c7
d7c7,94c8
d7c8,94c9
d7c9,94ca
d7ca,94cb
d7cb,94cc
d7cc,94cd
d7cd,94ce
d7ce,94cf
d7cf,94d0
d7d0,94d1
d7d1,94d2
d7d2,94d3
d7d3,94d4
d7d4,94d5
d7d5,94d6
d7d6,94d7
d7d7,94d8
d7d8,94d9
d7d9,94da
d7da,94db
d7db,94dc
d7dc,94dd
d7dd,94de
d7de,94df
d7df,94e0
d7e0,94e1
d7e1,94e2
d7e2,94e3
d7e3,94e4
d7e4,94e5
d7e5,94e6
d7e6,94e7
d7e7,94e8
d7e8,94e9
d7e9,94ea
d7ea,94eb
d7eb,94ec
d7ec,94ed
d7ed,94ee
d7ee,94ef
d7ef,94f0
d7f0,94f1
d7f1,94f2
d7f2,94f3
d7f3,94f4
d7f4,94f5
d7f5,94f6
d7f6,94f7
d7f7,94f8
d7f8,94f9
d7f9,94fa
d7fa,94fb
d7fb,94fc
d7fc,94fd
d7fd,94fe
d841,95a1
d842,95a2
d843,95a3
d844,95a4
d845,95a5
d846,95a6
d847,95a7
d848,95a8
d849,95a9
d84a,95aa
d84b,95ab
d84c,95ac
d84d,95ad
d84e,95ae
d84f,95af
d850,95b0
d851,95b1
d852,95b2
d853,95b3
d854,95b4
d855,95b5
d856,95b6
d857,95b7
d858,95b8
d859,95b9
d85a,95ba
d85b,95bb
d85c,95bc
d85d,95bd
d85e,95be
d85f,95bf
d860,95c0
d861,95c1
d862,95c2
d863,95c3
d864,95c4
d865,95c5
d866,95c6
d867,95c7
d868,95c8
d869,95c9
d86a,95ca
d86b,95cb
d86c,95cc
d86d,95cd
d86e,95ce
d86f,95cf
d870,95d0
d871,95d1
d872,95d2
d873,95d3
d874,95d4
d875,95d5
d876,95d6
d877,95d7
d878,95d8
d879,95d9
d87a,95da
d87b,95db
d87c,95dc
d87d,95dd
d87e,95de
d87f,95df
d881,95e0
d882,95e1
d883,95e2
d884,95e3
d885,95e4
d886,95e5
d887,95e6
d888,95e7
d889,95e8
d88a,95e9
d88b,95ea
d88c,95eb
d88d,95ec
d88e,95ed
d88f,95ee
d890,95ef
d891,95f0
d892,95f1
d893,95f2
d894,95f3
d895,95f4
d896,95f5
d897,95f6
d898,95f7
d899,95f8
d89a,95f9
d89b,95fa
d89c,95fb
d89d,95fc
d89e,95fd
d89f,95fe
d8a0,96a1
d8a1,96a2
d8a2,96a3
d8a3,96a4
d8a4,96a5
d8a5,96a6
d8a6,96a7
d8a7,96a8
d8a8,96a9
d8a9,96aa
d8aa,96ab
d8ab,96ac
d8ac,96ad
d8ad,96ae
d8ae,96af
d8af,96b0
d8b0,96b1
d8b1,96b2
d8b2,96b3
d8b3,96b4
d8b4,96b5
d8b5,96b6
d8b6,96b7
d8b7,96b8
d8b8,96b9
d8b9,96ba
d8ba,96bb
d8bb,96bc
d8bc,96bd
